É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2023/02/15 23:56:00

,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy
2022/9/2,20.2,8,1,0,1,8,1,20.32,8,1,0,1,8,1,3.5,8,1,7.0,8,1,0,1,8,1,1013.3,8,1,10.2,0,8,1
2022/9/3,18.8,8,1,0,1,8,1,17.60,8,1,0,1,8,1,1.5,8,1,8.0,8,1,0,1,8,1,1016.2,8,1,9.1,0,8,1
2022/9/4,20.5,8,1,0,1,8,1,21.47,8,1,0,1,8,1,2.0,8,1,6.0,8,1,0,1,8,1,1015.6,8,1,10.1,0,8,1
2022/9/5,20.9,8,1,0.0,0,8,1,4.16,8,1,0,1,8,1,5.5,8,1,10.0,8,1,0,1,8,1,1012.3,8,1,0.0,0,8,1
2022/9/6,22.6,8,1,6.5,0,8,1,8.68,8,1,0,1,8,1,9.2,8,1,10.0,8,1,0,1,8,1,1005.6,8,1,0.5,0,8,1
2022/9/7,24.4,8,1,0.5,0,8,1,20.70,8,1,0,1,8,1,4.1,8,1,4.5,8,1,0,1,8,1,1008.5,8,1,9.2,0,8,1
2022/9/8,21.3,8,1,0,1,8,1,20.54,8,1,0,1,8,1,2.0,8,1,4.8,8,1,0,1,8,1,1014.4,8,1,10.8,0,8,1
2022/9/9,21.7,8,1,0,1,8,1,21.49,8,1,0,1,8,1,3.2,8,1,2.5,8,1,0,1,8,1,1013.5,8,1,11.7,0,8,1
2022/9/10,20.1,8,1,0,1,8,1,22.65,8,1,0,1,8,1,2.8,8,1,0.0,8,1,0,1,8,1,1017.7,8,1,11.8,0,8,1
2022/9/11,20.0,8,1,0,1,8,1,21.63,8,1,0,1,8,1,3.9,8,1,3.8,8,1,0,1,8,1,1016.3,8,1,11.6,0,8,1
2022/9/12,21.8,8,1,0,1,8,1,16.37,8,1,0,1,8,1,4.9,8,1,8.8,8,1,0,1,8,1,1013.6,8,1,7.0,0,8,1
2022/9/13,23.2,8,1,0.0,0,8,1,13.86,8,1,0,1,8,1,3.4,8,1,6.0,8,1,0,1,8,1,1011.5,8,1,5.2,0,8,1
2022/9/14,17.6,8,1,0.0,0,8,1,18.17,8,1,0,1,8,1,6.6,8,1,6.5,8,1,0,1,8,1,1017.1,8,1,8.2,0,8,1
2022/9/15,18.5,8,1,0,1,8,1,20.24,8,1,0,1,8,1,1.6,8,1,8.0,8,1,0,1,8,1,1013.6,8,1,10.7,0,8,1
2022/9/16,19.7,8,1,0.0,0,8,1,7.23,8,1,0,1,8,1,2.9,8,1,10.0,8,1,0,1,8,1,1013.2,8,1,0.2,0,8,1
2022/9/17,22.4,8,1,0.0,0,8,1,12.09,8,1,0,1,8,1,4.6,8,1,8.3,8,1,0,1,8,1,1011.1,8,1,3.1,0,8,1
2022/9/18,22.4,8,1,5.0,0,8,1,2.90,8,1,0,1,8,1,3.7,8,1,9.0,8,1,0,1,8,1,1007.8,8,1,0.0,0,8,1
2022/9/19,19.8,8,1,30.5,0,8,1,3.38,8,1,0,1,8,1,3.5,8,1,10.0,8,1,0,1,8,1,998.7,8,1,0.0,0,8,1
2022/9/20,14.7,8,1,19.0,0,8,1,15.86,8,1,0,1,8,1,5.6,8,1,9.3,8,1,0,1,8,1,1000.7,8,1,5.9,0,8,1
2022/9/21,14.7,8,1,0,1,8,1,16.08,8,1,0,1,8,1,2.9,8,1,6.0,8,1,0,1,8,1,1014.1,8,1,7.2,0,8,1
2022/9/22,16.1,8,1,0.0,0,8,1,19.50,8,1,0,1,8,1,4.0,8,1,4.5,8,1,0,1,8,1,1020.0,8,1,9.9,0,8,1
2022/9/23,18.2,8,1,20.0,0,8,1,2.35,8,1,0,1,8,1,4.4,8,1,10.0,8,1,0,1,8,1,1012.7,8,1,0.0,0,8,1
2022/9/24,20.1,8,1,6.0,0,8,1,5.86,8,1,0,1,8,1,3.7,8,1,9.0,8,1,0,1,8,1,1004.5,8,1,1.0,0,8,1
2022/9/25,19.0,8,1,0,1,8,1,17.51,8,1,0,1,8,1,2.2,8,1,7.8,8,1,0,1,8,1,1011.8,8,1,10.6,0,8,1
2022/9/26,18.7,8,1,0,1,8,1,17.72,8,1,0,1,8,1,1.5,8,1,3.0,8,1,0,1,8,1,1013.3,8,1,9.0,0,8,1
2022/9/27,17.9,8,1,0,1,8,1,16.82,8,1,0,1,8,1,1.7,8,1,5.3,8,1,0,1,8,1,1013.9,8,1,8.7,0,8,1
2022/9/28,18.7,8,1,0,1,8,1,13.92,8,1,0,1,8,1,1.8,8,1,5.5,8,1,0,1,8,1,1009.2,8,1,7.3,0,8,1
2022/9/29,17.7,8,1,0,1,8,1,12.00,8,1,0,1,8,1,1.6,8,1,3.0,8,1,0,1,8,1,1008.4,8,1,5.0,0,8,1
2022/9/30,20.1,8,1,0,1,8,1,16.54,8,1,0,1,8,1,2.9,8,1,0.0,8,1,0,1,8,1,1011.6,8,1,10.7,0,8,1
2022/10/1,21.9,8,1,0,1,8,1,16.85,8,1,0,1,8,1,3.2,8,1,2.0,8,1,0,1,8,1,1012.4,8,1,9.9,0,8,1
2022/10/2,18.9,8,1,0,1,8,1,12.51,8,1,0,1,8,1,1.9,8,1,5.5,8,1,0,1,8,1,1018.7,8,1,4.2,0,8,1
2022/10/3,19.5,8,1,0,1,8,1,11.27,8,1,0,1,8,1,5.4,8,1,6.8,8,1,0,1,8,1,1015.6,8,1,4.9,0,8,1
2022/10/4,16.2,8,1,32.0,0,8,1,2.06,8,1,0,1,8,1,6.3,8,1,10.0,8,1,0,1,8,1,1002.2,8,1,0.0,0,8,1
2022/10/5,9.9,8,1,5.5,0,8,1,10.17,8,1,0,1,8,1,3.6,8,1,8.8,8,1,0,1,8,1,1012.7,8,1,2.4,0,8,1
2022/10/6,9.9,8,1,2.0,0,8,1,10.29,8,1,0,1,8,1,2.9,8,1,8.3,8,1,0,1,8,1,1017.9,8,1,3.2,0,8,1
2022/10/7,9.6,8,1,0,1,8,1,14.02,8,1,0,1,8,1,1.9,8,1,6.0,8,1,0,1,8,1,1018.7,8,1,6.9,0,8,1
2022/10/8,11.3,8,1,0.5,0,8,1,15.23,8,1,0,1,8,1,2.5,8,1,5.8,8,1,0,1,8,1,1019.8,8,1,8.2,0,8,1
2022/10/9,12.3,8,1,0.0,0,8,1,15.02,8,1,0,1,8,1,3.0,8,1,5.5,8,1,0,1,8,1,1024.8,8,1,8.3,0,8,1
2022/10/10,14.2,8,1,19.5,0,8,1,1.53,8,1,0,1,8,1,4.1,8,1,10.0,8,1,0,1,8,1,1007.9,8,1,0.0,0,8,1
2022/10/11,15.0,8,1,4.0,0,8,1,10.02,8,1,0,1,8,1,3.6,8,1,7.3,8,1,0,1,8,1,1002.8,8,1,4.2,0,8,1
2022/10/12,13.4,8,1,0.0,0,8,1,15.18,8,1,0,1,8,1,3.5,8,1,2.5,8,1,0,1,8,1,1019.9,8,1,9.6,0,8,1
2022/10/13,11.9,8,1,0,1,8,1,15.74,8,1,0,1,8,1,1.9,8,1,0.5,8,1,0,1,8,1,1024.8,8,1,10.3,0,8,1
2022/10/14,13.7,8,1,0,1,8,1,14.55,8,1,0,1,8,1,1.9,8,1,6.0,8,1,0,1,8,1,1019.1,8,1,9.0,0,8,1
2022/10/15,15.9,8,1,0.5,0,8,1,9.63,8,1,0,1,8,1,2.3,8,1,8.8,8,1,0,1,8,1,1016.3,8,1,3.5,0,8,1
2022/10/16,15.8,8,1,0,1,8,1,11.06,8,1,0,1,8,1,3.0,8,1,7.0,8,1,0,1,8,1,1015.0,8,1,6.0,0,8,1
2022/10/17,13.4,8,1,3.0,0,8,1,5.15,8,1,0,1,8,1,4.6,5,1,9.3,8,1,0,1,8,1,1005.1,8,1,1.0,0,8,1
2022/10/18,9.0,8,1,1.0,0,8,1,9.78,8,1,0,1,8,1,3.7,8,1,6.5,8,1,0,1,8,1,1008.8,8,1,3.7,0,8,1
2022/10/19,9.8,8,1,0.0,0,8,1,6.98,8,1,0,1,8,1,2.7,8,1,7.0,8,1,0,1,8,1,1014.1,8,1,2.1,0,8,1
2022/10/20,12.6,8,1,0,1,8,1,13.56,8,1,0,1,8,1,2.3,8,1,1.3,8,1,0,1,8,1,1015.7,8,1,9.1,0,8,1
2022/10/21,14.9,8,1,0,1,8,1,10.40,8,1,0,1,8,1,2.0,8,1,4.3,8,1,0,1,8,1,1016.0,8,1,6.2,0,8,1
2022/10/22,16.4,8,1,0,1,8,1,9.76,8,1,0,1,8,1,3.1,8,1,5.5,8,1,0,1,8,1,1008.0,8,1,5.0,0,8,1
2022/10/23,10.0,8,1,1.0,0,8,1,5.08,8,1,0,1,8,1,3.3,8,1,8.0,8,1,0,1,8,1,1007.8,8,1,0.3,0,8,1
2022/10/24,6.2,8,1,5.0,0,8,1,3.88,8,1,0,1,8,1,2.0,8,1,8.8,8,1,0,1,8,1,1012.4,8,1,0.9,0,8,1
2022/10/25,6.2,8,1,0,1,8,1,13.91,8,1,0,1,8,1,1.5,8,1,0.5,8,1,0,1,8,1,1023.7,8,1,9.5,0,8,1
2022/10/26,6.7,8,1,0,1,8,1,13.54,8,1,0,1,8,1,1.2,8,1,0.0,8,1,0,1,8,1,1026.3,8,1,9.5,0,8,1
2022/10/27,10.2,8,1,0,1,8,1,7.92,8,1,0,1,8,1,1.7,8,1,5.0,8,1,0,1,8,1,1021.6,8,1,4.4,0,8,1
2022/10/28,13.0,8,1,3.5,0,8,1,10.33,8,1,0,1,8,1,4.2,8,1,9.0,8,1,0,1,8,1,1019.5,8,1,5.6,0,8,1
2022/10/29,11.6,8,1,0.0,0,8,1,8.10,8,1,0,1,8,1,2.4,8,1,6.0,8,1,0,1,8,1,1016.5,8,1,4.2,0,8,1
2022/10/30,10.7,8,1,2.5,0,8,1,7.04,8,1,0,1,8,1,2.5,8,1,8.0,8,1,0,1,8,1,1019.4,8,1,2.5,0,8,1
2022/10/31,10.1,8,1,0,1,8,1,12.39,8,1,0,1,8,1,1.3,8,1,0.0,8,1,0,1,8,1,1024.0,8,1,9.4,0,8,1
2022/11/1,11.9,8,1,0.0,0,8,1,3.79,8,1,0,1,8,1,4.1,8,1,10.0,8,1,0,1,8,1,1018.2,8,1,0.3,0,8,1
2022/11/2,10.7,8,1,0.5,0,8,1,11.09,8,1,0,1,4,1,3.0,8,1,3.8,8,1,0,1,4,1,1012.8,8,1,9.1,0,8,1
2022/11/3,7.8,8,1,0.0,0,8,1,4.45,8,1,0,1,8,1,2.1,8,1,8.0,8,1,0,1,8,1,1007.7,8,1,0.4,0,8,1
2022/11/4,6.3,8,1,0.0,0,8,1,6.25,8,1,0,1,8,1,3.5,8,1,5.8,8,1,0,1,8,1,1008.2,8,1,2.5,0,8,1
2022/11/5,6.2,8,1,0.5,0,8,1,6.03,8,1,0,1,8,1,3.0,8,1,7.5,8,1,0,1,8,1,1011.6,8,1,2.1,0,8,1
2022/11/6,6.6,8,1,0.0,0,8,1,10.54,8,1,0,1,8,1,2.5,8,1,4.0,8,1,0,1,8,1,1015.7,8,1,8.0,0,8,1
2022/11/7,6.0,8,1,0,1,8,1,7.92,8,1,0,1,8,1,1.6,8,1,4.8,8,1,0,1,8,1,1018.0,8,1,3.1,0,8,1
2022/11/8,6.6,8,1,0.0,0,8,1,3.95,8,1,0,1,8,1,1.8,8,1,6.0,8,1,0,1,8,1,1014.3,8,1,1.0,0,8,1
2022/11/9,9.9,8,1,0,1,8,1,9.29,8,1,0,1,8,1,2.2,8,1,6.0,8,1,0,1,8,1,1016.6,8,1,7.0,0,8,1
2022/11/10,9.7,8,1,0.0,0,8,1,7.71,8,1,0,1,8,1,4.7,8,1,5.8,8,1,0,1,8,1,1016.3,8,1,5.7,0,8,1
2022/11/11,6.8,8,1,0,1,8,1,10.01,8,1,0,1,8,1,1.9,8,1,5.3,8,1,0,1,8,1,1023.9,8,1,7.1,0,8,1
2022/11/12,10.7,8,1,0,1,8,1,8.22,8,1,0,1,8,1,3.3,8,1,7.5,8,1,0,1,8,1,1016.0,8,1,5.8,0,8,1
2022/11/13,11.9,8,1,24.5,0,8,1,1.50,8,1,0,1,8,1,7.6,8,1,9.3,8,1,0,1,8,1,999.6,8,1,0.0,0,8,1
2022/11/14,5.2,8,1,4.0,0,8,1,4.55,8,1,0,1,8,1,4.3,8,1,9.8,8,1,0,1,8,1,1009.8,8,1,1.5,0,8,1
2022/11/15,5.2,8,1,0.0,0,8,1,6.50,8,1,0,1,8,1,2.0,8,1,7.0,8,1,0,1,8,1,1006.8,8,1,3.4,0,8,1
2022/11/16,3.3,8,1,7.5,0,8,1,5.65,8,1,0,1,8,1,2.5,8,1,5.3,8,1,0,1,8,1,1007.7,8,1,3.6,0,8,1
2022/11/17,4.6,8,1,1.5,0,8,1,6.90,8,1,0,1,8,1,3.8,8,1,9.5,8,1,0,1,8,1,1018.2,8,1,3.7,0,8,1
2022/11/18,5.6,8,1,0.5,0,8,1,6.88,8,1,0,1,8,1,2.5,8,1,9.0,8,1,0,1,8,1,1019.7,8,1,4.3,0,8,1
2022/11/19,6.2,8,1,8.0,0,8,1,5.05,8,1,0,1,8,1,1.7,8,1,9.8,8,1,0,1,8,1,1021.6,8,1,1.4,0,8,1
2022/11/20,8.0,8,1,3.0,0,8,1,3.03,8,1,0,1,8,1,3.5,8,1,9.0,8,1,0,1,8,1,1022.3,8,1,0.3,0,8,1
2022/11/21,9.9,8,1,8.0,0,8,1,2.07,8,1,0,1,8,1,2.1,8,1,9.0,8,1,0,1,8,1,1013.6,8,1,0.0,0,8,1
2022/11/22,5.3,8,1,2.5,0,8,1,5.69,8,1,0,1,8,1,5.2,8,1,8.8,8,1,0,1,8,1,1016.1,8,1,3.3,0,8,1
2022/11/23,4.9,8,1,0,1,8,1,8.03,8,1,0,1,8,1,2.6,8,1,9.3,8,1,0,1,8,1,1018.3,8,1,7.9,0,8,1
2022/11/24,6.3,8,1,0.5,0,8,1,6.64,8,1,0,1,8,1,2.6,8,1,8.3,8,1,0,1,8,1,1012.5,8,1,4.2,0,8,1
2022/11/25,7.4,8,1,1.0,0,8,1,6.78,8,1,0,1,8,1,3.3,8,1,7.5,8,1,0,1,8,1,1014.1,8,1,4.9,0,8,1
2022/11/26,10.1,8,1,5.0,0,8,1,4.56,8,1,0,1,8,1,4.6,8,1,6.0,8,1,0,1,8,1,1002.5,8,1,3.3,0,8,1
2022/11/27,3.5,8,1,0.0,0,8,1,5.32,8,1,0,1,8,1,3.2,8,1,9.5,8,1,0,1,8,1,1014.2,8,1,2.3,0,8,1
2022/11/28,4.9,8,1,1.0,0,8,1,1.59,8,1,0,1,8,1,1.9,8,1,10.0,8,1,0,1,8,1,1020.7,8,1,0.0,0,8,1
2022/11/29,10.1,8,1,11.0,0,8,1,1.85,8,1,0,1,8,1,6.6,8,1,10.0,8,1,0,1,8,1,1004.9,8,1,0.0,0,8,1
2022/11/30,0.3,8,1,3.5,0,8,1,3.27,8,1,2,0,8,1,4.0,8,1,9.8,8,1,4,0,8,1,1008.3,8,1,0.5,0,8,1
2022/12/1,-4.7,8,1,8.5,0,8,1,4.56,8,1,10,0,8,1,1.8,8,1,10.0,8,1,9,0,8,1,1014.3,8,1,0.4,0,8,1
2022/12/2,-3.5,8,1,1.0,0,8,1,8.55,8,1,11,0,8,1,2.1,8,1,7.8,8,1,1,0,8,1,1018.8,8,1,6.6,0,8,1
2022/12/3,0.4,8,1,0.0,0,8,1,3.51,8,1,6,0,8,1,2.7,8,1,8.0,8,1,0,1,8,1,1015.0,8,1,1.0,0,8,1
2022/12/4,-2.3,8,1,1.5,0,8,1,7.53,8,1,6,0,8,1,3.5,8,1,6.8,8,1,3,0,8,1,1012.8,8,1,4.7,0,8,1
2022/12/5,-3.5,8,1,1.0,0,8,1,5.48,8,1,7,0,8,1,1.9,8,1,9.5,8,1,2,0,8,1,1015.8,8,1,2.9,0,8,1
2022/12/6,-0.1,8,1,0,1,8,1,8.08,8,1,6,0,8,1,2.9,8,1,6.8,8,1,0,1,8,1,1011.1,8,1,5.4,0,8,1
2022/12/7,0.3,8,1,1.0,0,8,1,4.83,8,1,9,0,8,1,1.6,8,1,6.5,8,1,5,0,8,1,1008.4,8,1,2.6,0,8,1
2022/12/8,-1.1,8,1,0.0,0,8,1,6.02,8,1,7,0,8,1,2.6,8,1,6.8,8,1,1,0,8,1,1012.2,8,1,3.0,0,8,1
2022/12/9,-0.3,8,1,0.5,0,8,1,4.93,8,1,6,0,8,1,1.5,8,1,9.5,8,1,0,1,8,1,1014.7,8,1,1.8,0,8,1
2022/12/10,0.6,8,1,0.5,0,8,1,6.20,8,1,7,0,8,1,1.2,8,1,6.8,8,1,2,0,8,1,1012.8,8,1,3.7,0,8,1
2022/12/11,-0.6,8,1,6.0,0,8,1,4.37,8,1,18,0,8,1,2.7,8,1,6.3,8,1,12,0,8,1,1012.7,8,1,1.3,0,8,1
2022/12/12,-1.3,8,1,4.0,0,8,1,7.02,8,1,24,0,8,1,2.5,8,1,8.5,8,1,6,0,8,1,1018.6,8,1,5.1,0,8,1
2022/12/13,3.9,8,1,5.0,0,8,1,3.30,8,1,17,0,8,1,5.6,8,1,7.5,8,1,0,1,8,1,1002.1,8,1,2.0,0,8,1
2022/12/14,-3.7,8,1,1.5,0,8,1,3.07,8,1,8,0,8,1,3.5,8,1,8.0,8,1,3,0,8,1,999.1,8,1,0.2,0,8,1
2022/12/15,-5.0,8,1,6.0,0,8,1,4.11,8,1,15,0,8,1,2.1,8,1,9.8,8,1,9,0,8,1,1003.5,8,1,0.8,0,8,1
2022/12/16,-5.0,8,1,1.5,0,8,1,5.65,8,1,14,0,8,1,1.8,8,1,9.0,8,1,2,0,8,1,1009.3,8,1,2.2,0,8,1
2022/12/17,-3.5,8,1,3.5,0,8,1,7.11,8,1,19,0,8,1,1.8,8,1,8.5,8,1,8,0,8,1,1011.1,8,1,5.0,0,8,1
2022/12/18,-5.0,8,1,12.0,0,8,1,5.12,8,1,35,0,8,1,4.2,8,1,8.8,8,1,17,0,8,1,998.5,8,1,2.5,0,8,1
2022/12/19,-6.8,8,1,0.5,0,8,1,5.07,8,1,30,0,8,1,2.0,8,1,5.8,8,1,0,1,8,1,1007.5,8,1,3.4,0,8,1
2022/12/20,-4.7,8,1,0.5,0,8,1,6.78,8,1,25,0,8,1,1.6,8,1,7.0,8,1,0,1,8,1,1012.6,8,1,4.8,0,8,1
2022/12/21,-2.0,8,1,0.0,0,8,1,5.18,8,1,22,0,8,1,1.8,8,1,8.0,8,1,0,1,8,1,1014.0,8,1,3.0,0,8,1
2022/12/22,-0.7,8,1,14.5,0,8,1,3.24,8,1,21,0,8,1,2.8,8,1,7.3,8,1,2,0,8,1,997.4,8,1,1.5,0,8,1
2022/12/23,0.8,8,1,26.0,0,8,1,1.31,8,1,25,0,8,1,2.6,8,1,10.0,8,1,4,0,8,1,981.1,8,1,0.0,0,8,1
2022/12/24,2.6,8,1,3.0,0,8,1,2.97,8,1,24,0,8,1,4.9,8,1,9.3,8,1,1,0,8,1,989.0,8,1,0.0,0,8,1
2022/12/25,1.7,8,1,15.5,0,8,1,4.83,8,1,28,0,8,1,5.0,8,1,9.8,8,1,6,0,8,1,998.1,8,1,1.6,0,8,1
2022/12/26,3.1,8,1,0.0,0,8,1,6.21,8,1,24,0,8,1,3.1,8,1,8.8,8,1,0,1,8,1,1007.2,8,1,3.8,0,8,1
2022/12/27,1.5,8,1,1.0,0,8,1,4.62,8,1,23,0,8,1,1.4,8,1,9.5,8,1,2,0,8,1,1016.5,8,1,1.8,0,8,1
2022/12/28,0.8,8,1,0.5,0,8,1,6.02,8,1,22,0,8,1,2.0,8,1,7.5,8,1,1,0,8,1,1013.8,8,1,3.4,0,8,1
2022/12/29,-2.3,8,1,4.0,0,8,1,4.14,8,1,29,0,8,1,3.4,8,1,8.5,8,1,7,0,8,1,1009.7,8,1,2.3,0,8,1
2022/12/30,-1.8,8,1,0.0,0,8,1,4.73,8,1,29,0,8,1,2.9,8,1,7.5,8,1,0,1,8,1,1015.2,8,1,3.1,0,8,1
2022/12/31,0.3,8,1,0.0,0,8,1,4.79,8,1,26,0,8,1,2.0,8,1,9.3,8,1,0,1,8,1,1014.9,8,1,1.2,0,8,1
