ダウンロードした時刻：2023/02/19 20:16:14

,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋
2022/9/15,27.3,8,1,0,1,8,1,14.80,8,1,0,1,8,1,3.3,8,1,10.0,8,1,0,1,8,1,1007.5,8,1,4.2,0,8,1
2022/9/16,26.9,8,1,0,1,8,1,17.92,8,1,0,1,8,1,2.8,8,1,8.5,8,1,0,1,8,1,1006.5,8,1,6.1,0,8,1
2022/9/17,27.7,8,1,0.0,0,8,1,11.48,8,1,0,1,8,1,2.8,8,1,10.0,8,1,0,1,8,1,1005.2,8,1,1.1,0,8,1
2022/9/18,27.4,8,1,9.0,0,8,1,12.44,8,1,0,1,8,1,4.0,8,1,9.5,8,1,0,1,8,1,1001.4,8,1,3.1,0,8,1
2022/9/19,27.8,8,1,15.5,0,8,1,10.75,8,1,0,1,8,1,8.4,8,1,10.0,8,1,0,1,8,1,991.7,8,1,0.8,0,8,1
2022/9/20,22.9,8,1,29.5,0,8,1,14.95,8,1,0,1,8,1,7.0,8,1,10.0,8,1,0,1,8,1,994.4,8,1,5.2,0,8,1
2022/9/21,22.0,8,1,0.0,0,8,1,18.08,8,1,0,1,8,1,3.1,8,1,8.3,8,1,0,1,8,1,1006.4,8,1,6.6,0,8,1
2022/9/22,21.5,8,1,0.5,0,8,1,4.95,8,1,0,1,8,1,1.5,8,1,10.0,8,1,0,1,8,1,1010.1,8,1,0.0,0,8,1
2022/9/23,21.8,8,1,95.5,0,8,1,0.90,8,1,0,1,8,1,2.8,8,1,10.0,8,1,0,1,8,1,1005.1,8,1,0.0,0,8,1
2022/9/24,24.3,8,1,0.0,0,8,1,20.32,8,1,0,1,8,1,4.8,8,1,3.5,8,1,0,1,8,1,1003.3,8,1,9.7,0,8,1
2022/9/25,23.2,8,1,0,1,8,1,17.25,8,1,0,1,8,1,2.9,8,1,5.8,8,1,0,1,8,1,1008.1,8,1,7.0,0,8,1
2022/9/26,25.7,8,1,0,1,8,1,20.40,8,1,0,1,8,1,2.3,8,1,2.8,8,1,0,1,8,1,1008.8,8,1,10.8,0,8,1
2022/9/27,24.8,8,1,1.0,0,8,1,15.39,8,1,0,1,8,1,2.5,8,1,9.5,8,1,0,1,8,1,1006.8,8,1,4.6,0,8,1
2022/9/28,23.4,8,1,0.0,0,8,1,9.69,8,1,0,1,8,1,2.3,8,1,10.0,8,1,0,1,8,1,1003.5,8,1,1.7,0,8,1
2022/9/29,23.4,8,1,0.0,0,8,1,10.92,8,1,0,1,8,1,2.2,8,1,10.0,8,1,0,1,8,1,1005.9,8,1,1.2,0,8,1
2022/9/30,24.0,8,1,0,1,8,1,16.65,8,1,0,1,8,1,2.0,8,1,4.8,8,1,0,1,8,1,1008.7,8,1,9.1,0,8,1
2022/10/1,24.9,8,1,0,1,8,1,19.99,8,1,0,1,8,1,2.5,8,1,0.8,8,1,0,1,8,1,1010.0,8,1,11.2,0,8,1
2022/10/2,24.5,8,1,0,1,8,1,19.52,8,1,0,1,8,1,2.3,8,1,4.8,8,1,0,1,8,1,1013.8,8,1,10.6,0,8,1
2022/10/3,24.1,8,1,0,1,8,1,10.36,8,1,0,1,8,1,2.2,8,1,9.3,8,1,0,1,8,1,1014.4,8,1,2.6,0,8,1
2022/10/4,25.0,8,1,0.0,0,8,1,12.35,8,1,0,1,8,1,2.9,8,1,10.0,8,1,0,1,8,1,1007.7,8,1,3.3,0,8,1
2022/10/5,21.5,8,1,3.0,0,8,1,6.82,8,1,0,1,8,1,3.8,8,1,9.5,8,1,0,1,8,1,1006.6,8,1,0.3,0,8,1
2022/10/6,17.9,8,1,0.0,0,8,1,5.51,8,1,0,1,8,1,2.7,8,1,10.0,8,1,0,1,8,1,1011.1,8,1,0.1,0,8,1
2022/10/7,15.6,8,1,25.0,0,8,1,1.98,8,1,0,1,8,1,2.1,8,1,9.5,8,1,0,1,8,1,1008.1,8,1,0.0,0,8,1
2022/10/8,18.6,8,1,0,1,8,1,13.19,8,1,0,1,8,1,3.4,8,1,9.5,8,1,0,1,8,1,1012.2,8,1,4.4,0,8,1
2022/10/9,17.1,8,1,20.5,0,8,1,4.77,8,1,0,1,8,1,1.8,8,1,10.0,8,1,0,1,8,1,1014.0,8,1,0.2,0,8,1
2022/10/10,19.0,8,1,3.5,0,8,1,10.98,8,1,0,1,8,1,2.4,8,1,10.0,8,1,0,1,8,1,1003.9,8,1,3.3,0,8,1
2022/10/11,18.4,8,1,0,1,8,1,19.03,8,1,0,1,8,1,4.3,8,1,9.5,8,1,0,1,8,1,1009.6,8,1,9.5,0,8,1
2022/10/12,19.4,8,1,0.0,0,8,1,14.35,8,1,0,1,8,1,3.1,8,1,9.5,8,1,0,1,8,1,1015.8,8,1,4.3,0,8,1
2022/10/13,18.7,8,1,0,1,8,1,5.80,8,1,0,1,8,1,1.7,8,1,7.5,8,1,0,1,8,1,1015.2,8,1,0.5,0,8,1
2022/10/14,21.1,8,1,0,1,8,1,18.44,8,1,0,1,8,1,2.3,8,1,2.3,8,1,0,1,8,1,1010.7,8,1,10.5,0,8,1
2022/10/15,22.4,8,1,0,1,8,1,17.47,8,1,0,1,8,1,2.1,8,1,5.0,8,1,0,1,8,1,1009.9,8,1,10.1,0,8,1
2022/10/16,22.6,8,1,0,1,8,1,16.20,8,1,0,1,8,1,2.0,8,1,5.8,8,1,0,1,8,1,1011.0,8,1,8.9,0,8,1
2022/10/17,19.8,8,1,4.0,0,8,1,2.05,8,1,0,1,8,1,1.7,8,1,10.0,8,1,0,1,8,1,1005.5,8,1,0.0,0,8,1
2022/10/18,18.3,8,1,0.0,0,8,1,14.65,8,1,0,1,8,1,4.1,8,1,5.0,8,1,0,1,8,1,1005.9,8,1,7.2,0,8,1
2022/10/19,16.8,8,1,0,1,8,1,18.66,8,1,0,1,8,1,3.9,8,1,3.0,8,1,0,1,8,1,1012.8,8,1,10.6,0,8,1
2022/10/20,16.1,8,1,0,1,8,1,18.47,8,1,0,1,8,1,2.4,8,1,0.0,8,1,0,1,8,1,1018.8,8,1,10.9,0,8,1
2022/10/21,17.1,8,1,0,1,8,1,17.15,8,1,0,1,8,1,1.6,8,1,3.8,8,1,0,1,8,1,1020.0,8,1,10.5,0,8,1
2022/10/22,18.9,8,1,0,1,8,1,11.08,8,1,0,1,8,1,1.5,8,1,7.8,8,1,0,1,8,1,1013.7,8,1,3.9,0,8,1
2022/10/23,19.2,8,1,0,1,8,1,15.86,8,1,0,1,8,1,3.0,8,1,4.5,8,1,0,1,8,1,1005.8,8,1,8.7,0,8,1
2022/10/24,17.2,8,1,0,1,8,1,17.28,8,1,0,1,8,1,3.8,8,1,1.8,8,1,0,1,8,1,1005.4,8,1,10.4,0,8,1
2022/10/25,14.3,8,1,0,1,8,1,8.48,8,1,0,1,8,1,2.5,8,1,5.0,8,1,0,1,8,1,1011.9,8,1,1.9,0,8,1
2022/10/26,14.2,8,1,0,1,8,1,17.62,8,1,0,1,8,1,2.3,8,1,0.0,8,1,0,1,8,1,1018.2,8,1,10.6,0,8,1
2022/10/27,13.8,8,1,0,1,8,1,10.45,8,1,0,1,8,1,1.5,8,1,5.3,8,1,0,1,8,1,1018.6,8,1,5.6,0,8,1
2022/10/28,15.6,8,1,0,1,8,1,16.47,8,1,0,1,8,1,2.3,8,1,0.5,8,1,0,1,8,1,1016.6,8,1,10.5,0,8,1
2022/10/29,15.5,8,1,0,1,8,1,16.56,8,1,0,1,8,1,4.2,8,1,1.8,8,1,0,1,8,1,1015.4,8,1,10.5,0,8,1
2022/10/30,14.9,8,1,0,1,8,1,13.07,8,1,0,1,8,1,2.8,8,1,5.5,8,1,0,1,8,1,1015.2,8,1,7.3,0,8,1
2022/10/31,15.7,8,1,0.0,0,8,1,8.41,8,1,0,1,8,1,1.9,8,1,8.5,8,1,0,1,8,1,1016.5,8,1,1.4,0,8,1
2022/11/1,15.0,8,1,10.5,0,8,1,1.82,8,1,0,1,8,1,2.3,8,1,10.0,8,1,0,1,8,1,1014.2,8,1,0.0,0,8,1
2022/11/2,17.3,8,1,0,1,8,1,15.60,8,1,0,1,8,1,2.0,8,1,0.5,8,1,0,1,8,1,1011.1,8,1,9.9,0,8,1
2022/11/3,16.6,8,1,0,1,8,1,15.61,8,1,0,1,8,1,1.5,8,1,1.0,8,1,0,1,8,1,1008.8,8,1,10.2,0,8,1
2022/11/4,15.5,8,1,0,1,8,1,11.39,8,1,0,1,8,1,2.9,8,1,2.0,8,1,0,1,8,1,1007.1,8,1,6.6,0,8,1
2022/11/5,14.1,8,1,0,1,8,1,15.50,8,1,0,1,8,1,2.8,8,1,0.5,8,1,0,1,8,1,1011.5,8,1,10.2,0,8,1
2022/11/6,13.8,8,1,0,1,8,1,16.03,8,1,0,1,8,1,3.1,8,1,2.0,8,1,0,1,8,1,1015.2,8,1,10.1,0,8,1
2022/11/7,14.2,8,1,0.0,0,8,1,14.45,8,1,0,1,8,1,1.8,8,1,5.0,8,1,0,1,8,1,1014.7,8,1,9.0,0,8,1
2022/11/8,14.6,8,1,0,1,8,1,12.78,8,1,0,1,8,1,3.0,8,1,0.8,8,1,0,1,8,1,1014.8,8,1,8.4,0,8,1
2022/11/9,13.4,8,1,0,1,8,1,15.29,8,1,0,1,8,1,1.9,8,1,0.0,8,1,0,1,8,1,1018.7,8,1,10.1,0,8,1
2022/11/10,13.9,8,1,0,1,8,1,12.40,8,1,0,1,8,1,1.4,8,1,2.5,8,1,0,1,8,1,1018.0,8,1,8.4,0,8,1
2022/11/11,15.0,8,1,0,1,8,1,13.83,8,1,0,1,8,1,1.8,8,1,1.8,8,1,0,1,8,1,1019.1,8,1,9.6,0,8,1
2022/11/12,16.2,8,1,0.0,0,8,1,13.41,8,1,0,1,8,1,1.4,8,1,2.3,8,1,0,1,8,1,1017.0,8,1,9.6,0,8,1
2022/11/13,16.6,8,1,9.0,0,8,1,3.49,8,1,0,1,8,1,1.9,8,1,10.0,8,1,0,1,8,1,1005.7,8,1,0.7,0,8,1
2022/11/14,15.2,8,1,0,1,8,1,11.66,8,1,0,1,8,1,4.7,8,1,5.5,8,1,0,1,8,1,1004.7,8,1,5.8,0,8,1
2022/11/15,14.5,8,1,0.0,0,8,1,14.21,8,1,0,1,8,1,3.5,8,1,5.3,8,1,0,1,8,1,1004.9,8,1,9.5,0,8,1
2022/11/16,12.7,8,1,0.0,0,8,1,11.80,8,1,0,1,8,1,3.1,8,1,5.3,8,1,0,1,8,1,1010.4,8,1,6.9,0,8,1
2022/11/17,12.1,8,1,0,1,8,1,8.67,5,1,0,1,8,1,1.9,5,1,7.8,8,1,0,1,8,1,1016.1,8,1,6.8,0,8,1
2022/11/18,12.6,8,1,0,1,8,1,14.21,8,1,0,1,8,1,2.1,8,1,0.0,8,1,0,1,8,1,1018.3,8,1,10.0,0,8,1
2022/11/19,13.2,8,1,0,1,8,1,11.95,8,1,0,1,8,1,1.7,8,1,3.8,8,1,0,1,8,1,1015.7,8,1,7.3,0,8,1
2022/11/20,14.7,8,1,0.0,0,8,1,5.14,8,1,0,1,8,1,1.7,8,1,10.0,8,1,0,1,8,1,1012.6,8,1,0.2,0,8,1
2022/11/21,15.6,8,1,14.0,0,8,1,12.85,8,1,0,1,8,1,3.1,8,1,4.5,8,1,0,1,8,1,1010.7,8,1,8.3,0,8,1
2022/11/22,15.1,8,1,0,1,8,1,8.65,8,1,0,1,8,1,1.7,8,1,7.5,8,1,0,1,8,1,1012.3,8,1,4.1,0,8,1
2022/11/23,13.2,8,1,36.0,0,8,1,1.30,8,1,0,1,8,1,1.8,8,1,10.0,8,1,0,1,8,1,1006.1,8,1,0.0,0,8,1
2022/11/24,14.9,8,1,0,1,8,1,11.82,8,1,0,1,8,1,4.4,8,1,6.8,8,1,0,1,5,1,1006.9,8,1,6.9,0,8,1
2022/11/25,13.5,8,1,0,1,8,1,13.48,8,1,0,1,8,1,2.1,8,1,2.3,8,1,0,1,8,1,1013.8,8,1,9.6,0,8,1
2022/11/26,14.5,8,1,0.5,0,8,1,6.16,8,1,0,1,8,1,1.8,8,1,7.8,8,1,0,1,8,1,1008.5,8,1,1.1,0,8,1
2022/11/27,13.8,8,1,0,1,8,1,12.88,8,1,0,1,8,1,3.3,8,1,2.5,8,1,0,1,8,1,1011.9,8,1,9.4,0,8,1
2022/11/28,14.0,8,1,7.0,0,8,1,6.16,8,1,0,1,8,1,1.7,8,1,10.0,8,1,0,1,8,1,1017.8,8,1,2.0,0,8,1
2022/11/29,18.5,8,1,36.0,0,8,1,1.96,8,1,0,1,8,1,4.8,8,1,10.0,8,1,0,1,8,1,1007.0,8,1,0.0,0,8,1
2022/11/30,14.7,8,1,1.0,0,8,1,4.67,8,1,0,1,8,1,5.3,8,1,8.0,8,1,0,1,8,1,1007.2,8,1,1.0,0,8,1
2022/12/1,9.3,8,1,0,1,8,1,9.14,8,1,0,1,8,1,4.5,8,1,5.5,8,1,0,1,8,1,1013.3,8,1,5.8,0,8,1
2022/12/2,7.6,8,1,0,1,8,1,10.66,8,1,0,1,8,1,3.8,8,1,4.0,8,1,0,1,8,1,1017.1,8,1,6.7,0,8,1
2022/12/3,7.5,8,1,0,1,8,1,10.98,8,1,0,1,8,1,2.0,8,1,3.8,8,1,0,1,8,1,1018.8,8,1,7.8,0,8,1
2022/12/4,9.2,8,1,0.0,0,8,1,6.34,8,1,0,1,8,1,2.7,8,1,8.8,8,1,0,1,8,1,1014.9,8,1,2.5,0,8,1
2022/12/5,10.2,8,1,0.0,0,8,1,6.02,8,1,0,1,8,1,2.2,8,1,8.3,8,1,0,1,8,1,1012.7,8,1,2.2,0,8,1
2022/12/6,9.4,8,1,0.0,0,8,1,10.03,8,1,0,1,8,1,3.0,8,1,5.0,8,1,0,1,8,1,1010.3,8,1,5.3,0,8,1
2022/12/7,8.5,8,1,0,1,8,1,9.88,8,1,0,1,8,1,3.1,8,1,4.5,8,1,0,1,8,1,1013.3,8,1,6.2,0,8,1
2022/12/8,8.7,8,1,0.0,0,8,1,10.09,8,1,0,1,8,1,2.7,8,1,5.5,8,1,0,1,8,1,1014.7,8,1,6.1,0,8,1
2022/12/9,8.9,8,1,0,1,8,1,12.03,8,1,0,1,8,1,1.5,8,1,4.8,8,1,0,1,8,1,1014.8,8,1,9.3,0,8,1
2022/12/10,10.3,8,1,0,1,8,1,12.05,8,1,0,1,8,1,1.7,8,1,5.0,8,1,0,1,8,1,1010.4,8,1,9.2,0,8,1
2022/12/11,10.5,8,1,0.0,0,8,1,7.70,8,1,0,1,8,1,3.1,8,1,7.8,8,1,0,1,8,1,1006.6,8,1,3.5,0,8,1
2022/12/12,9.5,8,1,0,1,8,1,12.23,8,1,0,1,8,1,2.5,8,1,2.5,8,1,0,1,8,1,1012.3,8,1,9.2,0,8,1
2022/12/13,9.5,8,1,4.5,0,8,1,6.56,8,1,0,1,8,1,2.5,8,1,8.0,8,1,0,1,8,1,1007.3,8,1,3.5,0,8,1
2022/12/14,7.2,8,1,0.0,0,8,1,8.78,8,1,0,1,8,1,5.8,8,1,3.0,8,1,0,1,8,1,1008.8,8,1,5.3,0,8,1
2022/12/15,4.9,8,1,0.0,0,8,1,11.78,8,1,0,1,8,1,4.1,8,1,3.8,8,1,0,1,8,1,1013.3,8,1,8.4,0,8,1
2022/12/16,5.5,8,1,0,1,8,1,6.65,8,1,0,1,8,1,3.0,8,1,3.3,8,1,0,1,8,1,1015.7,8,1,4.0,0,8,1
2022/12/17,4.8,8,1,3.5,0,8,1,2.99,8,1,0,1,8,1,1.8,8,1,10.0,8,1,0,1,8,1,1011.1,8,1,0.0,0,8,1
2022/12/18,3.4,8,1,0,1,8,1,12.65,8,1,0,1,8,1,5.6,8,1,1.5,8,1,0,1,8,1,1006.2,8,1,9.3,0,8,1
2022/12/19,2.7,8,1,0,1,8,1,11.18,8,1,0,1,8,1,2.7,8,1,4.0,8,1,0,1,8,1,1013.2,8,1,7.6,0,8,1
2022/12/20,3.8,8,1,0,1,8,1,7.12,8,1,0,1,8,1,2.3,8,1,5.0,8,1,0,1,8,1,1017.1,8,1,2.9,0,8,1
2022/12/21,4.6,8,1,0.5,0,8,1,8.17,8,1,0,1,8,1,1.7,8,1,8.0,8,1,0,1,8,1,1010.4,8,1,4.8,0,8,1
2022/12/22,6.6,8,1,6.5,0,8,1,4.61,8,1,0,1,8,1,3.3,8,1,7.5,8,1,0,1,8,1,991.9,8,1,0.8,0,8,1
2022/12/23,2.7,8,1,0.0,0,8,1,12.65,8,1,0,1,8,1,5.2,8,1,1.3,8,1,0,1,8,1,994.4,8,1,9.4,0,8,1
2022/12/24,1.7,8,1,9.5,0,8,1,8.32,8,1,10,0,8,1,2.0,8,1,5.5,8,1,10,0,8,1,998.2,8,1,3.7,0,8,1
2022/12/25,4.1,8,1,0.5,0,8,1,11.57,8,1,0,0,8,1,3.6,8,1,3.0,8,1,0,1,8,1,1004.0,8,1,8.2,0,8,1
2022/12/26,4.7,8,1,0.0,0,8,1,10.60,8,1,0,1,8,1,4.4,8,1,3.5,8,1,0,1,8,1,1010.4,8,1,7.8,0,8,1
2022/12/27,5.6,8,1,0,1,8,1,11.70,8,1,0,1,8,1,3.4,8,1,3.8,8,1,0,1,8,1,1016.5,8,1,8.0,0,8,1
2022/12/28,5.3,8,1,0,1,8,1,11.72,8,1,0,1,8,1,1.8,8,1,0.8,8,1,0,1,8,1,1017.4,8,1,9.2,0,8,1
2022/12/29,5.9,8,1,0.0,0,8,1,6.54,8,1,0,1,8,1,3.5,8,1,4.5,8,1,0,1,8,1,1017.2,8,1,3.1,0,8,1
2022/12/30,5.6,8,1,0.0,0,8,1,6.11,8,1,0,1,8,1,3.5,8,1,8.8,8,1,0,1,8,1,1019.0,8,1,2.5,0,8,1
2022/12/31,5.8,8,1,0,1,8,1,7.29,8,1,0,1,8,1,2.3,8,1,6.5,8,1,0,1,8,1,1017.8,8,1,2.9,0,8,1
